shipment_id,order_id,courier,ship_date,delivered_date,status,shipping_days
3350,2917,Bolt,2025-02-28,2025-03-02,Delivered,2.0
3351,2918,Cyclone,2025-01-29,2025-01-31,Delivered,2.0
3352,2919,Cyclone,2025-01-28,2025-01-30,Delivered,2.0
3353,2920,Bolt,2025-03-04,2025-03-07,Delivered,3.0
3354,2920,Cyclone,2025-03-05,2025-03-09,Delivered,4.0
3355,2921,Cyclone,2025-03-07,2025-03-08,Delivered,1.0
3356,2921,Bolt,2025-03-07,2025-03-10,Delivered,3.0
3357,2922,Bolt,2025-01-26,2025-01-30,Delivered,4.0
3358,2922,Cyclone,2025-01-27,2025-01-30,Delivered,3.0
3359,2923,Bolt,2025-01-04,2025-01-07,Delivered,3.0
3360,2924,Arrow,2025-03-15,2025-03-16,Delivered,1.0
3361,2925,Cyclone,2025-02-15,2025-02-16,Delivered,1.0
3362,2925,Bolt,2025-02-13,2025-02-16,Delivered,3.0
3363,2926,Bolt,2025-02-12,2025-02-17,Delivered,5.0
3364,2927,Cyclone,2025-01-06,2025-01-07,Delivered,1.0
3365,2928,Bolt,2025-02-09,2025-02-13,Delivered,4.0
3366,2929,Arrow,2025-02-21,2025-02-23,Delivered,2.0
3367,2930,Arrow,2025-01-23,2025-01-26,Delivered,3.0
3368,2930,Bolt,2025-01-24,2025-01-29,Delivered,5.0
3369,2931,Arrow,2025-03-31,2025-04-03,Delivered,3.0
3370,2932,Bolt,2025-02-21,,Returned,
3371,2933,Arrow,2025-02-13,2025-02-16,Delivered,3.0
3372,2934,Bolt,2025-01-21,2025-01-25,Delivered,4.0
3373,2935,Arrow,2025-03-10,2025-03-12,Delivered,2.0
3374,2936,Cyclone,2025-02-22,2025-02-23,Delivered,1.0
3375,2937,Bolt,2025-01-13,2025-01-16,Delivered,3.0
3376,2937,Cyclone,2025-01-13,2025-01-17,Delivered,4.0
3377,2938,Cyclone,2025-01-14,,Lost,
3378,2939,Cyclone,2025-03-17,2025-03-19,Delivered,2.0
3379,2940,Arrow,2025-01-09,2025-01-13,Delivered,4.0
3380,2941,Bolt,2025-01-26,2025-02-01,Delivered,6.0
3381,2942,Arrow,2025-02-12,2025-02-13,Delivered,1.0
3382,2942,Cyclone,2025-02-12,2025-02-15,Delivered,3.0
3383,2943,Bolt,2025-02-05,,Lost,
3384,2944,Bolt,2025-03-26,2025-03-29,Delivered,3.0
3385,2945,Arrow,2025-03-13,2025-03-14,Delivered,1.0
3386,2946,Cyclone,2025-02-24,2025-02-25,Delivered,1.0
3387,2947,Cyclone,2025-01-11,2025-01-12,Delivered,1.0
3388,2947,Cyclone,2025-01-11,2025-01-14,Delivered,3.0
3389,2948,Arrow,2025-02-16,2025-02-18,Delivered,2.0
3390,2949,Bolt,2025-01-16,2025-01-19,Delivered,3.0
3391,2950,Arrow,2025-02-18,2025-02-21,Delivered,3.0
3392,2951,Arrow,2025-03-24,2025-03-27,Delivered,3.0
3393,2952,Bolt,2025-02-11,2025-02-14,Delivered,3.0
3394,2953,Arrow,2025-03-03,2025-03-09,Delivered,6.0
3395,2953,Cyclone,2025-03-02,,Returned,
3396,2954,Bolt,2025-03-27,2025-04-01,Delivered,5.0
3397,2955,Cyclone,2025-03-13,2025-03-14,Delivered,1.0
3398,2956,Arrow,2025-01-12,2025-01-13,Delivered,1.0
3399,2957,Arrow,2025-01-04,2025-01-05,Delivered,1.0
3400,2958,Cyclone,2025-01-07,2025-01-10,Delivered,3.0
3401,2959,Arrow,2025-03-21,2025-03-23,Delivered,2.0
3402,2960,Bolt,2025-01-03,2025-01-06,Delivered,3.0
3403,2961,Bolt,2025-01-05,2025-01-07,Delivered,2.0
3404,2962,Bolt,2025-01-29,2025-01-31,Delivered,2.0
3405,2963,Cyclone,2025-02-09,2025-02-10,Delivered,1.0
3406,2964,Bolt,2025-02-04,2025-02-09,Delivered,5.0
3407,2965,Cyclone,2025-01-03,2025-01-04,Delivered,1.0
3408,2966,Bolt,2025-01-09,2025-01-12,Delivered,3.0
3409,2967,Bolt,2025-02-03,2025-02-09,Delivered,6.0
3410,2968,Cyclone,2025-02-17,2025-02-19,Delivered,2.0
3411,2969,Cyclone,2025-01-05,2025-01-06,Delivered,1.0
3412,2969,Bolt,2025-01-06,2025-01-10,Delivered,4.0
3413,2970,Bolt,2025-03-12,2025-03-16,Delivered,4.0
3414,2971,Cyclone,2025-01-20,,Returned,
3415,2971,Arrow,2025-01-21,2025-01-24,Delivered,3.0
3416,2972,Cyclone,2025-02-02,2025-02-04,Delivered,2.0
3417,2972,Bolt,2025-02-02,2025-02-05,Delivered,3.0
3418,2973,Bolt,2025-01-09,2025-01-12,Delivered,3.0
3419,2973,Arrow,2025-01-09,2025-01-10,Delivered,1.0
3420,2974,Cyclone,2025-01-14,,Returned,
3421,2975,Cyclone,2025-01-12,2025-01-13,Delivered,1.0
3422,2976,Bolt,2025-02-16,2025-02-21,Delivered,5.0
3423,2977,Bolt,2025-01-16,2025-01-22,Delivered,6.0
3424,2978,Cyclone,2025-01-01,2025-01-04,Delivered,3.0
3425,2979,Arrow,2025-03-05,2025-03-07,Delivered,2.0
3426,2980,Bolt,2025-01-23,2025-01-29,Delivered,6.0
3427,2981,Bolt,2025-02-01,2025-02-06,Delivered,5.0
3428,2982,Arrow,2025-01-14,2025-01-16,Delivered,2.0
3429,2983,Cyclone,2025-02-04,2025-02-06,Delivered,2.0
3430,2984,Arrow,2025-01-06,,Returned,
3431,2984,Arrow,2025-01-04,2025-01-05,Delivered,1.0
3432,2985,Arrow,2025-01-30,2025-02-03,Delivered,4.0
3433,2986,Bolt,2025-03-01,2025-03-03,Delivered,2.0
3434,2987,Arrow,2025-01-28,2025-01-30,Delivered,2.0
3435,2988,Cyclone,2025-03-10,2025-03-12,Delivered,2.0
3436,2988,Bolt,2025-03-12,2025-03-15,Delivered,3.0
3437,2989,Cyclone,2025-01-26,2025-01-28,Delivered,2.0
3438,2990,Bolt,2025-01-04,2025-01-08,Delivered,4.0
3439,2991,Bolt,2025-03-09,2025-03-14,Delivered,5.0
3440,2992,Cyclone,2025-01-25,2025-01-27,Delivered,2.0
3441,2993,Bolt,2025-01-21,2025-01-24,Delivered,3.0
3442,2994,Arrow,2025-02-03,2025-02-08,Delivered,5.0
3443,2995,Arrow,2025-01-28,2025-02-01,Delivered,4.0
3444,2996,Cyclone,2025-01-06,2025-01-07,Delivered,1.0
3445,2997,Cyclone,2025-03-03,2025-03-04,Delivered,1.0
3446,2998,Cyclone,2025-01-11,2025-01-13,Delivered,2.0
3447,2999,Arrow,2025-02-20,2025-02-23,Delivered,3.0
3448,3000,Cyclone,2025-01-08,2025-01-09,Delivered,1.0
3449,3001,Bolt,2025-03-24,2025-03-27,Delivered,3.0
3450,3002,Bolt,2025-03-01,2025-03-04,Delivered,3.0
3451,3002,Cyclone,2025-03-01,2025-03-04,Delivered,3.0
3452,3003,Cyclone,2025-02-13,2025-02-15,Delivered,2.0
3453,3003,Cyclone,2025-02-15,2025-02-17,Delivered,2.0
3454,3004,Bolt,2025-01-11,2025-01-15,Delivered,4.0
3455,3005,Arrow,2025-03-07,2025-03-11,Delivered,4.0
3456,3006,Cyclone,2025-02-17,2025-02-19,Delivered,2.0
3457,3007,Bolt,2025-03-14,2025-03-16,Delivered,2.0
3458,3007,Cyclone,2025-03-14,2025-03-16,Delivered,2.0
3459,3008,Cyclone,2025-03-28,2025-03-29,Delivered,1.0
3460,3009,Cyclone,2025-03-30,2025-03-31,Delivered,1.0
3461,3009,Cyclone,2025-03-29,2025-03-30,Delivered,1.0
3462,3010,Bolt,2025-03-28,2025-03-31,Delivered,3.0
3463,3011,Bolt,2025-01-05,2025-01-08,Delivered,3.0
3464,3012,Arrow,2025-03-17,2025-03-19,Delivered,2.0
3465,3013,Cyclone,2025-01-30,2025-02-01,Delivered,2.0
3466,3014,Cyclone,2025-04-01,2025-04-02,Delivered,1.0
3467,3015,Bolt,2025-01-23,2025-01-27,Delivered,4.0
3468,3016,Bolt,2025-01-28,2025-01-30,Delivered,2.0
3469,3017,Arrow,2025-04-01,2025-04-03,Delivered,2.0
3470,3018,Cyclone,2025-03-05,2025-03-08,Delivered,3.0
3471,3019,Cyclone,2025-02-04,2025-02-05,Delivered,1.0
3472,3020,Bolt,2025-03-27,2025-03-30,Delivered,3.0
3473,3021,Bolt,2025-02-05,2025-02-11,Delivered,6.0
3474,3021,Cyclone,2025-02-04,2025-02-05,Delivered,1.0
3475,3022,Arrow,2025-02-23,2025-02-26,Delivered,3.0
3476,3023,Bolt,2025-02-05,2025-02-10,Delivered,5.0
3477,3024,Cyclone,2025-02-11,2025-02-12,Delivered,1.0
3478,3025,Bolt,2025-02-22,,Returned,
3479,3025,Arrow,2025-02-22,2025-02-24,Delivered,2.0
3480,3026,Arrow,2025-02-16,2025-02-19,Delivered,3.0
3481,3026,Bolt,2025-02-17,2025-02-21,Delivered,4.0
3482,3027,Cyclone,2025-03-25,2025-03-26,Delivered,1.0
3483,3028,Bolt,2025-02-28,2025-03-04,Delivered,4.0
3484,3029,Arrow,2025-03-17,2025-03-20,Delivered,3.0
3485,3029,Cyclone,2025-03-16,2025-03-18,Delivered,2.0
3486,3030,Cyclone,2025-02-28,2025-03-03,Delivered,3.0
3487,3031,Cyclone,2025-01-23,,Returned,
3488,3032,Arrow,2025-02-17,2025-02-18,Delivered,1.0
3489,3033,Cyclone,2025-01-23,2025-01-24,Delivered,1.0
3490,3034,Arrow,2025-01-19,2025-01-23,Delivered,4.0
3491,3035,Arrow,2025-03-12,2025-03-13,Delivered,1.0
3492,3036,Arrow,2025-01-12,2025-01-14,Delivered,2.0
3493,3037,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
3494,3038,Arrow,2025-02-04,2025-02-07,Delivered,3.0
3495,3039,Bolt,2025-02-02,2025-02-04,Delivered,2.0
3496,3040,Arrow,2025-03-25,2025-03-26,Delivered,1.0
3497,3041,Cyclone,2025-01-18,2025-01-22,Delivered,4.0
3498,3042,Arrow,2025-02-04,2025-02-07,Delivered,3.0
3499,3043,Bolt,2025-03-09,2025-03-12,Delivered,3.0
3500,3044,Bolt,2025-02-10,2025-02-11,Delivered,1.0
3501,3044,Arrow,2025-02-10,2025-02-14,Delivered,4.0
3502,3045,Bolt,2025-01-28,2025-02-01,Delivered,4.0
3503,3045,Bolt,2025-01-30,2025-02-01,Delivered,2.0
3504,3046,Bolt,2025-02-18,2025-02-24,Delivered,6.0
3505,3047,Cyclone,2025-02-10,2025-02-11,Delivered,1.0
3506,3048,Cyclone,2025-03-13,2025-03-15,Delivered,2.0
3507,3049,Bolt,2025-03-15,2025-03-19,Delivered,4.0
3508,3050,Cyclone,2025-01-21,2025-01-23,Delivered,2.0
3509,3051,Arrow,2025-01-02,2025-01-07,Delivered,5.0
3510,3052,Bolt,2025-03-15,2025-03-17,Delivered,2.0
3511,3053,Bolt,2025-03-28,2025-03-30,Delivered,2.0
3512,3054,Cyclone,2025-03-06,2025-03-08,Delivered,2.0
3513,3055,Arrow,2025-03-09,2025-03-10,Delivered,1.0
3514,3056,Cyclone,2025-01-05,,Returned,
3515,3057,Bolt,2025-03-01,2025-03-04,Delivered,3.0
3516,3058,Cyclone,2025-01-26,2025-01-29,Delivered,3.0
3517,3059,Bolt,2025-02-17,2025-02-18,Delivered,1.0
3518,3060,Arrow,2025-02-09,,Returned,
3519,3061,Cyclone,2025-01-17,2025-01-18,Delivered,1.0
3520,3062,Cyclone,2025-03-05,2025-03-06,Delivered,1.0
3521,3063,Cyclone,2025-01-22,2025-01-23,Delivered,1.0
3522,3064,Arrow,2025-02-26,2025-03-01,Delivered,3.0
3523,3065,Cyclone,2025-02-22,2025-02-24,Delivered,2.0
3524,3066,Arrow,2025-02-17,2025-02-21,Delivered,4.0
3525,3067,Arrow,2025-01-16,2025-01-19,Delivered,3.0
3526,3068,Arrow,2025-03-17,2025-03-21,Delivered,4.0
3527,3069,Arrow,2025-01-19,2025-01-22,Delivered,3.0
3528,3069,Cyclone,2025-01-17,2025-01-20,Delivered,3.0
3529,3070,Bolt,2025-02-09,2025-02-14,Delivered,5.0
3530,3070,Bolt,2025-02-08,2025-02-12,Delivered,4.0
3531,3071,Bolt,2025-01-09,2025-01-12,Delivered,3.0
3532,3072,Arrow,2025-03-20,2025-03-24,Delivered,4.0
3533,3073,Arrow,2025-03-20,2025-03-23,Delivered,3.0
3534,3073,Arrow,2025-03-22,2025-03-23,Delivered,1.0
3535,3074,Cyclone,2025-03-23,2025-03-25,Delivered,2.0
3536,3075,Arrow,2025-01-07,2025-01-08,Delivered,1.0
3537,3076,Cyclone,2025-01-25,2025-01-28,Delivered,3.0
3538,3077,Arrow,2025-02-28,2025-03-02,Delivered,2.0
3539,3077,Arrow,2025-02-28,2025-03-01,Delivered,1.0
3540,3078,Arrow,2025-02-17,2025-02-22,Delivered,5.0
3541,3079,Cyclone,2025-02-09,2025-02-10,Delivered,1.0
3542,3080,Arrow,2025-01-14,2025-01-17,Delivered,3.0
3543,3081,Cyclone,2025-03-15,2025-03-16,Delivered,1.0
3544,3082,Bolt,2025-03-04,2025-03-07,Delivered,3.0
3545,3083,Arrow,2025-02-06,2025-02-09,Delivered,3.0
3546,3084,Bolt,2025-01-19,2025-01-24,Delivered,5.0
3547,3085,Cyclone,2025-01-30,,Returned,
3548,3086,Bolt,2025-03-20,2025-03-25,Delivered,5.0
3549,3087,Arrow,2025-03-27,2025-03-28,Delivered,1.0
3550,3088,Arrow,2025-01-26,2025-01-28,Delivered,2.0
3551,3089,Bolt,2025-02-10,2025-02-13,Delivered,3.0
3552,3090,Bolt,2025-03-30,2025-04-01,Delivered,2.0
3553,3091,Bolt,2025-01-16,2025-01-18,Delivered,2.0
3554,3092,Arrow,2025-01-27,2025-01-30,Delivered,3.0
3555,3093,Arrow,2025-03-28,,Lost,
3556,3094,Arrow,2025-01-24,,Returned,
3557,3095,Arrow,2025-02-17,2025-02-20,Delivered,3.0
3558,3096,Bolt,2025-03-26,2025-03-28,Delivered,2.0
3559,3096,Arrow,2025-03-26,2025-03-27,Delivered,1.0
3560,3097,Arrow,2025-02-20,2025-02-21,Delivered,1.0
3561,3098,Cyclone,2025-01-03,2025-01-04,Delivered,1.0
3562,3099,Arrow,2025-02-12,2025-02-15,Delivered,3.0
3563,3100,Cyclone,2025-01-21,2025-01-23,Delivered,2.0
3564,3100,Cyclone,2025-01-20,2025-01-22,Delivered,2.0
3565,3101,Bolt,2025-03-15,2025-03-18,Delivered,3.0
3566,3102,Bolt,2025-01-29,2025-02-01,Delivered,3.0
3567,3102,Arrow,2025-01-30,2025-02-01,Delivered,2.0
3568,3103,Arrow,2025-03-27,2025-03-28,Delivered,1.0
3569,3104,Cyclone,2025-02-14,2025-02-16,Delivered,2.0
3570,3105,Arrow,2025-03-13,2025-03-14,Delivered,1.0
3571,3106,Bolt,2025-03-21,2025-03-24,Delivered,3.0
3572,3107,Cyclone,2025-03-05,2025-03-06,Delivered,1.0
3573,3108,Bolt,2025-03-16,2025-03-20,Delivered,4.0
3574,3109,Bolt,2025-01-19,2025-01-22,Delivered,3.0
3575,3110,Arrow,2025-02-16,2025-02-21,Delivered,5.0
3576,3111,Arrow,2025-01-16,2025-01-21,Delivered,5.0
3577,3112,Cyclone,2025-02-08,2025-02-10,Delivered,2.0
3578,3113,Bolt,2025-02-23,2025-02-26,Delivered,3.0
3579,3114,Cyclone,2025-03-04,2025-03-05,Delivered,1.0
3580,3114,Bolt,2025-03-04,,Returned,
3581,3115,Bolt,2025-02-07,2025-02-12,Delivered,5.0
3582,3116,Cyclone,2025-02-09,2025-02-11,Delivered,2.0
3583,3117,Cyclone,2025-03-24,2025-03-26,Delivered,2.0
3584,3118,Cyclone,2025-02-01,2025-02-04,Delivered,3.0
3585,3118,Bolt,2025-02-01,2025-02-04,Delivered,3.0
3586,3119,Bolt,2025-01-11,2025-01-13,Delivered,2.0
3587,3119,Bolt,2025-01-11,2025-01-15,Delivered,4.0
3588,3120,Arrow,2025-03-05,2025-03-09,Delivered,4.0
3589,3121,Bolt,2025-02-04,2025-02-07,Delivered,3.0
3590,3122,Bolt,2025-02-22,2025-02-25,Delivered,3.0
3591,3123,Arrow,2025-03-30,2025-03-31,Delivered,1.0
3592,3124,Bolt,2025-01-15,2025-01-21,Delivered,6.0
3593,3125,Cyclone,2025-03-16,2025-03-17,Delivered,1.0
3594,3126,Arrow,2025-02-24,2025-02-28,Delivered,4.0
3595,3127,Arrow,2025-03-01,2025-03-03,Delivered,2.0
3596,3127,Arrow,2025-03-01,2025-03-02,Delivered,1.0
3597,3128,Cyclone,2025-03-20,2025-03-22,Delivered,2.0
3598,3129,Bolt,2025-02-12,2025-02-16,Delivered,4.0
3599,3130,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
3600,3130,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
3601,3131,Cyclone,2025-03-11,2025-03-13,Delivered,2.0
3602,3132,Bolt,2025-01-08,2025-01-12,Delivered,4.0
3603,3133,Arrow,2025-01-04,2025-01-07,Delivered,3.0
3604,3134,Arrow,2025-03-28,2025-03-30,Delivered,2.0
3605,3134,Bolt,2025-03-28,2025-03-30,Delivered,2.0
3606,3135,Arrow,2025-02-10,2025-02-12,Delivered,2.0
3607,3136,Arrow,2025-02-25,,Returned,
3608,3137,Cyclone,2025-01-18,,Returned,
3609,3138,Cyclone,2025-03-04,,Returned,
3610,3139,Cyclone,2025-02-18,2025-02-20,Delivered,2.0
3611,3140,Cyclone,2025-01-30,2025-02-01,Delivered,2.0
3612,3140,Arrow,2025-01-31,2025-02-03,Delivered,3.0
3613,3141,Arrow,2025-01-12,2025-01-19,Delivered,7.0
3614,3142,Bolt,2025-02-04,2025-02-07,Delivered,3.0
3615,3143,Bolt,2025-01-11,2025-01-14,Delivered,3.0
3616,3144,Cyclone,2025-03-05,2025-03-07,Delivered,2.0
3617,3145,Cyclone,2025-02-21,2025-02-22,Delivered,1.0
3618,3145,Cyclone,2025-02-20,2025-02-22,Delivered,2.0
3619,3146,Arrow,2025-03-26,2025-03-29,Delivered,3.0
3620,3146,Cyclone,2025-03-28,2025-03-29,Delivered,1.0
3621,3147,Bolt,2025-01-23,2025-01-26,Delivered,3.0
3622,3147,Arrow,2025-01-21,2025-01-23,Delivered,2.0
3623,3148,Arrow,2025-03-10,2025-03-13,Delivered,3.0
3624,3149,Arrow,2025-02-18,2025-02-19,Delivered,1.0
3625,3150,Arrow,2025-01-20,2025-01-22,Delivered,2.0
3626,3151,Cyclone,2025-03-09,2025-03-11,Delivered,2.0
3627,3151,Cyclone,2025-03-10,2025-03-13,Delivered,3.0
3628,3152,Arrow,2025-02-15,2025-02-18,Delivered,3.0
3629,3153,Cyclone,2025-02-04,,Returned,
3630,3154,Bolt,2025-03-16,2025-03-18,Delivered,2.0
3631,3155,Cyclone,2025-03-02,2025-03-04,Delivered,2.0
3632,3155,Cyclone,2025-03-03,2025-03-05,Delivered,2.0
3633,3156,Bolt,2025-01-09,,Returned,
3634,3157,Arrow,2025-03-09,2025-03-15,Delivered,6.0
3635,3158,Cyclone,2025-02-04,2025-02-05,Delivered,1.0
3636,3159,Arrow,2025-03-23,2025-03-26,Delivered,3.0
3637,3160,Arrow,2025-03-30,2025-04-02,Delivered,3.0
3638,3160,Bolt,2025-03-29,,Returned,
3639,3161,Bolt,2025-03-06,2025-03-10,Delivered,4.0
3640,3162,Bolt,2025-01-08,2025-01-12,Delivered,4.0
3641,3163,Cyclone,2025-02-14,2025-02-16,Delivered,2.0
3642,3164,Arrow,2025-03-29,2025-03-31,Delivered,2.0
3643,3164,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
3644,3165,Arrow,2025-02-17,,Returned,
3645,3166,Bolt,2025-02-10,2025-02-14,Delivered,4.0
3646,3166,Arrow,2025-02-11,2025-02-15,Delivered,4.0
3647,3167,Arrow,2025-03-18,2025-03-22,Delivered,4.0
3648,3167,Arrow,2025-03-18,2025-03-22,Delivered,4.0
3649,3168,Cyclone,2025-02-24,2025-02-25,Delivered,1.0
3650,3169,Bolt,2025-03-19,2025-03-24,Delivered,5.0
3651,3170,Bolt,2025-02-15,2025-02-19,Delivered,4.0
3652,3171,Arrow,2025-02-16,2025-02-18,Delivered,2.0
3653,3172,Bolt,2025-01-16,2025-01-20,Delivered,4.0
3654,3172,Cyclone,2025-01-16,2025-01-17,Delivered,1.0
3655,3173,Arrow,2025-01-20,2025-01-21,Delivered,1.0
3656,3174,Cyclone,2025-01-26,2025-01-29,Delivered,3.0
3657,3175,Cyclone,2025-02-22,2025-02-24,Delivered,2.0
3658,3176,Bolt,2025-01-22,2025-01-27,Delivered,5.0
3659,3177,Arrow,2025-01-21,2025-01-22,Delivered,1.0
3660,3178,Bolt,2025-02-20,2025-02-24,Delivered,4.0
3661,3179,Arrow,2025-02-09,2025-02-13,Delivered,4.0
3662,3180,Arrow,2025-01-21,2025-01-23,Delivered,2.0
3663,3181,Cyclone,2025-01-30,2025-02-01,Delivered,2.0
3664,3181,Arrow,2025-01-29,2025-01-31,Delivered,2.0
3665,3182,Cyclone,2025-02-21,2025-02-24,Delivered,3.0
3666,3183,Bolt,2025-01-06,2025-01-10,Delivered,4.0
3667,3184,Cyclone,2025-02-25,2025-02-27,Delivered,2.0
3668,3185,Arrow,2025-03-14,2025-03-15,Delivered,1.0
3669,3186,Arrow,2025-01-29,,Returned,
3670,3187,Bolt,2025-01-05,2025-01-08,Delivered,3.0
3671,3188,Arrow,2025-01-22,2025-01-25,Delivered,3.0
3672,3189,Arrow,2025-03-17,2025-03-20,Delivered,3.0
3673,3190,Bolt,2025-02-14,2025-02-16,Delivered,2.0
3674,3190,Bolt,2025-02-16,2025-02-19,Delivered,3.0
3675,3191,Bolt,2025-03-10,2025-03-14,Delivered,4.0
3676,3192,Bolt,2025-03-28,2025-04-02,Delivered,5.0
3677,3193,Cyclone,2025-03-08,2025-03-10,Delivered,2.0
3678,3193,Arrow,2025-03-08,2025-03-11,Delivered,3.0
3679,3194,Arrow,2025-03-29,2025-03-30,Delivered,1.0
3680,3195,Arrow,2025-02-05,2025-02-07,Delivered,2.0
3681,3196,Arrow,2025-02-24,2025-02-25,Delivered,1.0
3682,3197,Arrow,2025-01-03,2025-01-06,Delivered,3.0
3683,3197,Cyclone,2025-01-01,2025-01-02,Delivered,1.0
3684,3198,Cyclone,2025-03-14,2025-03-17,Delivered,3.0
3685,3199,Arrow,2025-03-28,2025-03-31,Delivered,3.0
3686,3200,Bolt,2025-02-07,2025-02-11,Delivered,4.0
3687,3201,Arrow,2025-01-06,2025-01-11,Delivered,5.0
3688,3202,Arrow,2025-03-27,2025-03-31,Delivered,4.0
3689,3203,Bolt,2025-01-26,2025-01-29,Delivered,3.0
3690,3204,Bolt,2025-03-23,2025-03-25,Delivered,2.0
3691,3205,Arrow,2025-01-17,2025-01-18,Delivered,1.0
3692,3206,Bolt,2025-03-02,2025-03-07,Delivered,5.0
3693,3207,Bolt,2025-01-14,2025-01-18,Delivered,4.0
3694,3207,Arrow,2025-01-14,2025-01-17,Delivered,3.0
3695,3208,Cyclone,2025-01-08,2025-01-10,Delivered,2.0
3696,3209,Bolt,2025-04-02,,Returned,
3697,3210,Bolt,2025-01-27,2025-01-30,Delivered,3.0
3698,3211,Cyclone,2025-01-09,2025-01-10,Delivered,1.0
3699,3212,Bolt,2025-03-24,2025-03-27,Delivered,3.0
3700,3213,Arrow,2025-03-07,2025-03-09,Delivered,2.0
3701,3214,Cyclone,2025-02-28,2025-03-02,Delivered,2.0
3702,3214,Arrow,2025-02-27,2025-03-02,Delivered,3.0
3703,3215,Arrow,2025-02-11,2025-02-13,Delivered,2.0
3704,3216,Bolt,2025-01-15,2025-01-19,Delivered,4.0
3705,3217,Bolt,2025-02-06,2025-02-09,Delivered,3.0
3706,3218,Bolt,2025-02-17,2025-02-19,Delivered,2.0
3707,3219,Cyclone,2025-03-26,2025-03-27,Delivered,1.0
3708,3220,Arrow,2025-02-25,2025-02-26,Delivered,1.0
3709,3221,Cyclone,2025-02-20,2025-02-21,Delivered,1.0
3710,3222,Arrow,2025-01-15,2025-01-20,Delivered,5.0
3711,3223,Cyclone,2025-03-04,2025-03-05,Delivered,1.0
3712,3224,Arrow,2025-02-18,2025-02-21,Delivered,3.0
3713,3225,Bolt,2025-02-17,2025-02-23,Delivered,6.0
3714,3226,Cyclone,2025-03-04,2025-03-06,Delivered,2.0
3715,3227,Arrow,2025-01-10,2025-01-12,Delivered,2.0
3716,3228,Bolt,2025-02-12,2025-02-16,Delivered,4.0
3717,3229,Cyclone,2025-01-22,2025-01-23,Delivered,1.0
3718,3230,Cyclone,2025-03-31,2025-04-03,Delivered,3.0
3719,3231,Bolt,2025-02-10,2025-02-13,Delivered,3.0
3720,3232,Arrow,2025-03-28,2025-03-31,Delivered,3.0
3721,3233,Cyclone,2025-02-19,2025-02-22,Delivered,3.0
3722,3234,Arrow,2025-03-06,2025-03-09,Delivered,3.0
3723,3235,Bolt,2025-03-05,2025-03-08,Delivered,3.0
3724,3236,Cyclone,2025-02-23,2025-02-26,Delivered,3.0
3725,3237,Bolt,2025-01-09,2025-01-13,Delivered,4.0
3726,3238,Arrow,2025-03-31,2025-04-03,Delivered,3.0
3727,3239,Arrow,2025-02-07,2025-02-11,Delivered,4.0
3728,3240,Bolt,2025-02-18,2025-02-21,Delivered,3.0
3729,3241,Arrow,2025-02-12,2025-02-13,Delivered,1.0
3730,3242,Arrow,2025-01-19,,Returned,
3731,3243,Arrow,2025-03-30,2025-03-31,Delivered,1.0
3732,3244,Cyclone,2025-01-22,2025-01-23,Delivered,1.0
3733,3244,Bolt,2025-01-21,2025-01-26,Delivered,5.0
3734,3245,Bolt,2025-02-20,2025-02-23,Delivered,3.0
3735,3246,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
3736,3247,Bolt,2025-02-08,2025-02-11,Delivered,3.0
3737,3248,Arrow,2025-02-25,2025-02-26,Delivered,1.0
3738,3249,Bolt,2025-02-10,2025-02-14,Delivered,4.0
3739,3250,Bolt,2025-02-08,2025-02-14,Delivered,6.0
3740,3251,Cyclone,2025-01-13,2025-01-16,Delivered,3.0
3741,3252,Cyclone,2025-03-07,2025-03-08,Delivered,1.0
3742,3253,Cyclone,2025-01-13,2025-01-15,Delivered,2.0
3743,3253,Bolt,2025-01-13,2025-01-17,Delivered,4.0
3744,3254,Bolt,2025-01-19,2025-01-21,Delivered,2.0
3745,3255,Bolt,2025-01-13,2025-01-17,Delivered,4.0
3746,3256,Cyclone,2025-03-19,2025-03-23,Delivered,4.0
3747,3257,Arrow,2025-02-17,2025-02-20,Delivered,3.0
3748,3258,Arrow,2025-02-14,2025-02-16,Delivered,2.0
3749,3259,Bolt,2025-01-02,2025-01-05,Delivered,3.0
3750,3260,Arrow,2025-02-09,2025-02-11,Delivered,2.0
3751,3261,Cyclone,2025-01-21,2025-01-22,Delivered,1.0
3752,3262,Arrow,2025-03-17,2025-03-19,Delivered,2.0
3753,3263,Bolt,2025-03-15,2025-03-19,Delivered,4.0
3754,3263,Bolt,2025-03-14,2025-03-17,Delivered,3.0
3755,3264,Bolt,2025-03-14,2025-03-17,Delivered,3.0
3756,3265,Cyclone,2025-03-02,2025-03-03,Delivered,1.0
3757,3266,Arrow,2025-01-13,2025-01-16,Delivered,3.0
3758,3267,Arrow,2025-03-04,2025-03-06,Delivered,2.0
3759,3268,Bolt,2025-02-02,2025-02-05,Delivered,3.0
3760,3268,Arrow,2025-02-04,,Returned,
3761,3269,Cyclone,2025-02-16,2025-02-18,Delivered,2.0
3762,3270,Cyclone,2025-04-01,2025-04-03,Delivered,2.0
3763,3271,Cyclone,2025-03-11,2025-03-13,Delivered,2.0
